	Description	Secretion_orignial	Orignial_rank	Secretion 0.01	Rank 0.01	Secretion 0.025	Rank 0.025	Secretion 0.05	Rank 0.05	Secretion 0.1	Rank 0.1	Secretion 0.125	Rank 0.125	Secretion 0.15	Rank 0.15
CP003496.1_prot_D7S_01873_1715	D-mannonate oxidoreductase	False	139.0	False	1527.0	False	1441.0	True	1495.0	False	1360.0	True	1101.0	True	1406.0
CP003496.1_prot_D7S_01874_1716	mannonate dehydratase	False	455.0	False	1853.0	False	1853.0	False	1863.0	False	1791.0	False	1901.0	False	1936.0
CP003496.1_prot_D7S_01875_1717	hypothetical protein	True	1527.0	False	628.0	False	519.0	False	532.0	False	565.0	False	530.0	False	634.0
CP003496.1_prot_D7S_01876_1718	RhaT protein	False	1277.0	False	1150.0	False	1190.0	False	1209.0	False	1118.0	False	1127.0	False	1183.0
CP003496.1_prot_D7S_01877_1719	SUL1 protein	False	1631.0	False	598.0	False	588.0	False	422.0	False	644.0	False	634.0	False	418.0
CP003496.1_prot_D7S_01880_1721	SurA protein	False	1348.0	False	855.0	False	783.0	False	903.0	False	803.0	False	1032.0	False	1414.0
CP003496.1_prot_D7S_01881_1722	uracil phosphoribosyltransferase	False	1398.0	False	884.0	False	862.0	False	927.0	False	1068.0	False	1002.0	False	946.0
CP003496.1_prot_D7S_01882_1723	UraA protein	False	464.0	False	1852.0	False	1888.0	False	1914.0	False	1932.0	False	1914.0	False	1961.0
CP003496.1_prot_D7S_01884_1725	DnaA regulatory inactivator Hda	False	537.0	False	1399.0	False	1361.0	False	1794.0	False	1568.0	True	1870.0	False	1630.0
CP003496.1_prot_D7S_01885_1726	isoprenylcysteine carboxyl methyltransferase	False	1469.0	False	806.0	False	922.0	False	952.0	False	864.0	False	840.0	False	850.0
CP003496.1_prot_D7S_01886_1727	hypothetical protein	False	1323.0	False	900.0	False	815.0	True	830.0	False	737.0	False	896.0	False	679.0
CP003496.1_prot_D7S_01887_1728	histidyl-tRNA synthetase	False	366.0	False	1936.0	False	1801.0	False	1889.0	False	1924.0	False	1727.0	False	1955.0
CP003496.1_prot_D7S_01888_1729	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase	False	791.0	False	1688.0	False	1319.0	False	1715.0	False	1397.0	False	1500.0	False	1553.0
CP003496.1_prot_D7S_01889_1730	hypothetical protein	False	65.0	False	553.0	False	399.0	False	409.0	False	393.0	False	449.0	False	176.0
CP003496.1_prot_D7S_01890_1731	type IV pilus biogenesis/stability protein PilW	False	1494.0	False	760.0	False	808.0	True	955.0	True	609.0	True	851.0	True	924.0
CP003496.1_prot_D7S_01891_1732	cfr family radical SAM enzyme	False	778.0	False	1452.0	False	1164.0	False	1358.0	False	1669.0	False	1518.0	False	1678.0
CP003496.1_prot_D7S_01893_1734	L-asparaginase, putative	True	1899.0	True	51.0	True	19.0	True	40.0	True	33.0	True	30.0	True	130.0
CP003496.1_prot_D7S_01894_1735	L-serine ammonia-lyase	False	450.0	False	1965.0	False	1947.0	False	1966.0	False	1936.0	False	1989.0	False	1985.0
CP003496.1_prot_D7S_01895_1736	serine transporter	False	785.0	True	1661.0	True	1524.0	True	1427.0	True	1580.0	True	1573.0	False	1591.0
CP003496.1_prot_D7S_01896_1737	SprT protein	False	1645.0	False	514.0	False	583.0	False	694.0	False	661.0	False	776.0	False	522.0
CP003496.1_prot_D7S_01897_1738	integrase, catalytic region	False	287.0	False	268.0	False	291.0	False	255.0	False	309.0	False	296.0	False	139.0
CP003496.1_prot_D7S_01898_1739	ISPsy8, transposase OrfA	False	265.5	False	369.5	False	296.5	False	219.5	False	187.5	False	220.5	False	204.5
CP003496.1_prot_D7S_01900_1741	putative FHA domain protein	False	409.0	True	1429.0	True	1560.0	True	1645.0	True	1671.0	False	1649.0	False	1663.0
CP003496.1_prot_D7S_01901_1742	hypothetical protein	False	679.0	False	1523.0	False	1578.0	False	1499.0	False	1559.0	False	1635.0	False	1573.0
CP003496.1_prot_D7S_01903_1743	hypothetical protein	False	1428.0	False	778.0	False	688.0	False	750.0	False	878.0	False	719.0	False	708.0
CP003496.1_prot_D7S_01904_1744	hypothetical protein	False	1219.0	False	814.0	False	1071.0	False	936.0	False	1236.0	False	1116.0	False	1348.0
CP003496.1_prot_D7S_01905_1745	hypothetical protein	False	1023.0	False	1141.0	False	1240.0	False	1202.0	False	1266.0	False	1253.0	False	1264.0
CP003496.1_prot_D7S_01907_1747	superoxide dismutase	True	1235.0	False	838.0	False	855.0	False	873.0	False	873.0	True	955.0	False	652.0
CP003496.1_prot_D7S_01908_1748	putative lipoprotein	True	138.0	True	1147.0	True	1212.0	True	1223.0	True	1056.0	True	1090.0	True	1064.0
CP003496.1_prot_D7S_01909_1749	zinc protease	False	554.0	False	1811.0	False	1813.0	False	1798.0	False	1693.0	False	1680.0	False	1639.0
CP003496.1_prot_D7S_01910_1750	XkdP protein	False	1845.0	False	169.0	False	382.0	False	325.0	False	365.0	False	363.0	False	229.0
CP003496.1_prot_D7S_01911_1751	putative glycerol-3-phosphate acyltransferase PlsY	False	1097.0	False	1183.0	False	1096.0	False	1160.0	False	1050.0	False	1198.0	False	1270.0
CP003496.1_prot_D7S_01912_1752	dihydroneopterin aldolase	False	1900.0	False	233.0	False	333.0	False	393.0	False	445.0	False	400.0	False	508.0
CP003496.1_prot_D7S_01913_1753	ArtI protein	False	544.0	True	1910.0	True	1919.0	True	1855.0	False	1821.0	False	1789.0	False	1890.0
CP003496.1_prot_D7S_01915_1755	oxido-reductase	False	1757.0	True	320.0	False	424.0	False	341.0	False	307.0	False	143.0	False	423.0
CP003496.1_prot_D7S_01916_1756	sodium/proton antiporter	False	1035.0	False	1342.0	False	1267.0	False	1452.0	False	1245.0	False	1581.0	False	1320.0
CP003496.1_prot_D7S_01917_1757	fatty acid metabolism transcriptional regulator FadR	False	159.0	False	1652.0	False	1323.0	False	1372.0	False	1164.0	False	1311.0	False	1292.0
CP003496.1_prot_D7S_01918_1758	aspartate aminotransferase	False	588.0	False	1972.0	False	1877.0	False	1724.0	False	1740.0	False	1642.0	False	1840.0
CP003496.1_prot_D7S_01919_1759	menaquinone-specific isochorismate synthase	False	397.0	False	1987.0	False	1997.0	False	1990.0	False	2001.0	False	1987.0	False	1962.0
CP003496.1_prot_D7S_01920_1760	2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylic acid synthase/2-oxoglutarate decarboxylase	False	1026.0	False	1481.0	False	1587.0	False	1506.0	False	1653.0	False	1395.0	False	1894.0
CP003496.1_prot_D7S_01921_1761	acyl-CoA thioester hydrolase YfbB	False	921.0	False	1636.0	False	1691.0	False	1850.0	False	1729.0	False	1792.0	False	1812.0
CP003496.1_prot_D7S_01922_1762	30S ribosomal protein S15	False	315.0	False	84.0	False	91.0	False	95.0	False	63.0	False	147.0	False	183.0
CP003496.1_prot_D7S_01923_1763	methionine adenosyltransferase	False	814.0	False	1753.0	False	1798.0	False	1764.0	False	1341.0	False	1786.0	False	1811.0
CP003496.1_prot_D7S_01925_1764	integrase, catalytic region	False	155.0	False	1164.0	False	1099.0	False	1122.0	False	1157.0	False	1062.0	False	1106.0
CP003496.1_prot_D7S_01926_1765	ISPsy8, transposase OrfA	False	265.5	False	369.5	False	296.5	False	219.5	False	187.5	False	220.5	False	204.5
CP003496.1_prot_D7S_01928_1767	hypothetical protein	False	1444.0	False	874.0	False	789.0	False	781.0	False	907.0	False	861.0	False	1048.0
CP003496.1_prot_D7S_01932_1769	putative FHA domain protein	False	1491.5	False	915.0	False	824.0	False	824.0	False	861.0	False	756.0	False	783.0
CP003496.1_prot_D7S_01933_1770	ribosomal small subunit pseudouridine synthase A	False	472.0	False	1482.0	False	1503.0	False	1525.0	False	1618.0	False	1454.0	False	1673.0
CP003496.1_prot_D7S_01934_1771	Bcr/CflA subfamily drug resistance transporter	False	1133.0	True	1008.0	False	1142.0	False	1228.0	False	925.0	False	1016.0	False	1083.0
CP003496.1_prot_D7S_01935_1772	heme ABC exporter, ATP-binding protein CcmA	False	1193.0	False	963.0	False	1206.0	False	1364.0	False	1320.0	False	1299.0	False	1068.0
CP003496.1_prot_D7S_01936_1773	heme exporter protein CcmB	False	1182.0	False	1192.0	False	1291.0	False	1273.0	False	1257.0	False	1156.0	False	1227.0
CP003496.1_prot_D7S_01937_1774	heme ABC superfamily ATP binding cassette transporter, permease protein	False	576.0	False	1810.0	False	1897.0	False	1859.0	False	1808.0	False	1735.0	False	1937.0
CP003496.1_prot_D7S_01938_1775	hypothetical protein	False	1351.0	False	756.0	False	796.0	False	889.0	False	849.0	False	803.0	False	919.0
CP003496.1_prot_D7S_01939_1776	cytochrome c-type biogenesis protein CcmE	False	256.0	False	742.0	False	823.0	False	817.0	False	708.0	False	682.0	False	660.0
CP003496.1_prot_D7S_01940_1777	cytochrome c-type biogenesis protein CcmF	False	643.0	False	1634.0	False	1681.0	False	1688.0	False	1560.0	False	1808.0	False	1943.0
CP003496.1_prot_D7S_01941_1778	thiol-disulfide interchange protein	False	1584.0	False	835.0	False	829.0	False	667.0	False	711.0	False	712.0	False	863.0
CP003496.1_prot_D7S_01942_1779	cytochrome c-type biogenesis protein CcmH	False	1423.0	True	1073.0	True	968.0	False	1014.0	False	773.0	True	1212.0	False	941.0
CP003496.1_prot_D7S_01943_1780	TPR-repeat-containing protein	False	1734.0	True	594.0	True	576.0	True	747.0	True	548.0	True	637.0	True	699.0
CP003496.1_prot_D7S_01944_1781	hypothetical protein	True	165.0	False	1221.0	False	1198.0	False	1285.0	False	1153.0	False	1132.0	False	1009.0
CP003496.1_prot_D7S_01945_1782	lipoprotein, putative	True	281.0	False	480.0	False	463.0	False	444.0	False	356.0	False	388.0	False	331.0
CP003496.1_prot_D7S_01946_1783	cytochrome c nitrite reductase	True	286.0	True	341.0	True	286.0	True	253.0	True	311.0	True	277.0	True	115.0
CP003496.1_prot_D7S_01947_1784	cytochrome c nitrite reductase, pentaheme subunit	True	175.0	True	706.0	True	839.0	True	887.0	True	697.0	False	549.0	False	804.0
CP003496.1_prot_D7S_01948_1785	cytochrome c nitrite reductase, Fe-S protein	True	764.0	False	1489.0	False	1751.0	False	1745.0	True	1546.0	False	1645.0	False	1629.0
CP003496.1_prot_D7S_01949_1786	NrfD protein	False	713.0	False	1827.0	False	1809.0	False	1820.0	False	1819.0	False	1431.0	False	1707.0
CP003496.1_prot_D7S_01950_1787	cytochrome c-type biogenesis protein CcmF	False	709.0	False	1604.0	False	1782.0	False	1801.0	False	1809.0	False	1586.0	False	1883.0
CP003496.1_prot_D7S_01951_1788	thiol-disulfide interchange protein	False	1537.0	False	797.0	False	828.0	False	630.0	False	559.0	False	849.0	False	830.0
CP003496.1_prot_D7S_01952_1789	cytochrome C-type biogenesis protein	True	1893.0	True	442.0	True	496.0	True	658.0	True	459.0	True	686.0	True	290.0
CP003496.1_prot_D7S_01953_1790	putative flavoprotein	False	673.0	False	1916.0	False	1748.0	False	1696.0	False	1369.0	False	1437.0	False	1589.0
CP003496.1_prot_D7S_01954_1791	copper/zinc superoxide dismutase	True	173.0	True	1012.0	True	811.0	True	745.0	True	766.0	True	971.0	True	835.0
CP003496.1_prot_D7S_01955_1792	methyltransferase domain family	False	497.0	False	1928.0	False	1876.0	False	1759.0	False	1670.0	False	1451.0	False	1716.0
CP003496.1_prot_D7S_01956_1793	DNA replication and repair protein RecF	False	1290.0	False	812.0	True	703.0	True	1056.0	False	945.0	False	922.0	False	1131.0
CP003496.1_prot_D7S_01957_1794	DNA polymerase III, beta subunit	False	940.0	False	1146.0	False	994.0	False	1037.0	False	1133.0	False	1333.0	False	1138.0
CP003496.1_prot_D7S_01958_1795	chromosomal replication initiator protein DnaA	False	438.0	False	1649.0	False	1580.0	False	1639.0	False	1697.0	False	1639.0	False	1650.0
CP003496.1_prot_D7S_01960_1797	ribonuclease P protein component	False	49.0	False	580.0	False	580.0	False	610.0	False	531.0	False	547.0	False	753.0
CP003496.1_prot_D7S_01961_1798	putative inner membrane protein translocase component YidC	False	1959.0	False	164.0	False	230.0	False	196.0	True	165.0	False	94.0	False	235.0
CP003496.1_prot_D7S_01962_1799	tRNA modification GTPase TrmE	False	426.0	False	1976.0	False	1961.0	False	1943.0	False	1892.0	False	1934.0	False	1775.0
CP003496.1_prot_D7S_01963_1800	GTP-binding protein Era	False	644.0	False	1751.0	False	1690.0	False	1569.0	False	1255.0	False	1878.0	False	1563.0
CP003496.1_prot_D7S_01964_1801	ribonuclease III	False	19.0	False	1459.0	False	1321.0	False	1408.0	False	1284.0	False	1167.0	False	1047.0
CP003496.1_prot_D7S_01965_1802	signal peptidase I	False	1657.0	False	659.0	False	734.0	False	626.0	False	608.0	False	510.0	False	415.0
CP003496.1_prot_D7S_01966_1803	GTP-binding protein LepA	False	1227.0	False	980.0	False	821.0	False	646.0	False	776.0	False	701.0	False	944.0
CP003496.1_prot_D7S_01967_1804	autonomous glycyl radical cofactor GrcA	False	1980.0	True	22.0	True	21.0	True	22.0	True	29.0	True	36.0	True	35.0
CP003496.1_prot_D7S_01968_1805	uracil-DNA glycosyllase	False	1021.0	False	1200.0	False	1128.0	False	1045.0	False	1047.0	False	1250.0	False	1057.0
CP003496.1_prot_D7S_01969_1806	YaaA like protein	False	632.0	False	1408.0	False	1421.0	False	1429.0	False	1539.0	False	1532.0	False	1524.0
CP003496.1_prot_D7S_01970_1807	6-phosphofructokinase	True	1640.0	False	542.0	False	562.0	False	650.0	False	594.0	False	437.0	False	492.0
CP003496.1_prot_D7S_01971_1808	ferrous-iron efflux pump FieF	False	1593.0	True	829.0	False	674.0	False	716.0	False	603.0	False	618.0	False	517.0
CP003496.1_prot_D7S_01972_1809	6-phosphofructokinase	False	854.0	False	1337.0	False	1570.0	False	1707.0	False	1476.0	False	1562.0	False	1800.0
CP003496.1_prot_D7S_01974_1810	23S rRNA methyluridine methyltransferase	False	404.0	False	1814.0	False	1674.0	False	1758.0	False	1985.0	False	1956.0	False	2000.0
CP003496.1_prot_D7S_01975_1811	beta-hexosaminidase	False	1997.0	True	72.0	True	104.0	True	98.0	True	226.0	True	325.0	True	109.0
CP003496.1_prot_D7S_01976_1812	lipoprotein, putative	False	1619.0	False	381.0	False	390.0	False	427.0	False	380.0	False	368.0	False	543.0
CP003496.1_prot_D7S_01977_1813	HIT family protein	False	1740.0	False	78.0	True	126.0	True	197.0	True	222.0	False	199.0	False	296.0
CP003496.1_prot_D7S_01978_1814	formate/nitrite transporter	False	922.0	False	1534.0	False	1463.0	False	1529.0	False	1366.0	False	1478.0	False	1477.0
CP003496.1_prot_D7S_01980_1816	pyruvate formate-lyase 1-activating enzyme	False	648.0	False	1525.0	False	1697.0	False	1557.0	False	1437.0	False	1769.0	False	1651.0
CP003496.1_prot_D7S_01981_1817	ribosomal protein L11 methyltransferase	False	919.0	True	1719.0	False	1647.0	False	1701.0	False	1774.0	False	1583.0	False	1505.0
CP003496.1_prot_D7S_01982_1818	protein SufI	True	493.0	False	1832.0	False	1825.0	False	1719.0	False	1888.0	False	1801.0	False	1876.0
CP003496.1_prot_D7S_01983_1819	1-acyl-sn-glycerol-3-phosphate acyltransferase	False	602.0	False	1841.0	False	1907.0	False	1676.0	False	1655.0	False	1541.0	False	1786.0
CP003496.1_prot_D7S_01984_1820	UDP-2,3-diacylglucosamine hydrolase	False	647.0	False	1668.0	False	1686.0	False	1734.0	False	1768.0	False	1757.0	False	1729.0
CP003496.1_prot_D7S_01985_1821	hypothetical protein	False	1313.0	False	823.0	False	869.0	False	875.0	False	890.0	False	826.0	False	975.0
CP003496.1_prot_D7S_01986_1822	helix-turn-helix containing protein	False	104.0	False	1911.0	False	1894.0	False	1869.0	False	1954.0	False	1663.0	False	1778.0
CP003496.1_prot_D7S_01987_1823	tyrosine-specific transporter	False	1083.0	False	1529.0	False	1419.0	False	1511.0	False	1447.0	False	1443.0	False	1325.0
CP003496.1_prot_D7S_01988_1824	tyrosine phenol-lyase	True	574.0	False	1771.0	False	1687.0	False	1772.0	True	1793.0	True	1851.0	True	1474.0
CP003496.1_prot_D7S_01989_1825	elongation factor P	False	76.0	False	192.0	False	186.0	False	160.0	False	162.0	False	58.0	False	142.0
CP003496.1_prot_D7S_01990_1826	DNA repair protein RecO	False	1981.0	False	294.0	False	168.0	False	120.0	False	293.0	True	248.0	False	181.0
CP003496.1_prot_D7S_01991_1827	opacity-associated protein OapA	False	111.0	False	1767.0	False	1731.0	False	1605.0	False	1519.0	False	1915.0	False	1593.0
CP003496.1_prot_D7S_01992_1828	opacity-associated protein OapB	False	275.0	False	419.0	False	379.0	False	340.0	False	375.0	False	427.0	False	306.0
CP003496.1_prot_D7S_01993_1829	recombination associated protein	False	860.0	False	1118.0	False	1083.0	False	1049.0	False	1104.0	False	924.0	False	730.0
CP003496.1_prot_D7S_01994_1830	pyrroline-5-carboxylate reductase	False	1582.0	False	774.0	False	948.0	False	944.0	False	944.0	False	966.0	False	818.0
CP003496.1_prot_D7S_01995_1831	tyrosine recombinase XerD	False	1207.0	False	1009.0	False	714.0	False	768.0	False	713.0	False	640.0	False	918.0
CP003496.1_prot_D7S_01996_1832	trigger factor	True	376.0	False	1881.0	True	1899.0	True	1871.0	True	1992.0	True	1981.0	True	1984.0
CP003496.1_prot_D7S_01998_1834	HflC protein	False	1143.0	False	1143.0	False	1173.0	False	1256.0	False	1402.0	False	1221.0	False	1235.0
CP003496.1_prot_D7S_01999_1835	FtsH protease regulator HflK	False	117.0	False	1379.0	False	1516.0	False	1485.0	False	1227.0	False	1550.0	False	1297.0
CP003496.1_prot_D7S_02000_1836	putative 4'-phosphopantetheinyl transferase	False	452.0	False	1937.0	False	1968.0	False	1958.0	False	1835.0	False	1918.0	False	1957.0
CP003496.1_prot_D7S_02001_1837	threonine synthase	False	433.0	False	1974.0	False	1962.0	False	1976.0	False	1887.0	False	1944.0	False	1844.0
CP003496.1_prot_D7S_02002_1838	hypothetical protein	True	1719.0	False	429.0	False	397.0	False	314.0	False	348.0	False	351.0	False	501.0
CP003496.1_prot_D7S_02003_1839	homoserine kinase	False	1319.0	False	1054.0	False	1046.0	False	1095.0	False	1077.0	False	1113.0	False	762.0
CP003496.1_prot_D7S_02006_1842	nicotinamide phosphoribosyltransferase	False	964.0	False	1401.0	False	1439.0	False	1543.0	False	1416.0	False	1560.0	False	1293.0
CP003496.1_prot_D7S_02007_1843	succinyl-diaminopimelate desuccinylase	False	1509.0	False	894.0	False	866.0	False	848.0	False	828.0	False	845.0	False	903.0
CP003496.1_prot_D7S_02008_1844	glycine betaine transport ATP-binding protein opuAA	False	865.0	False	1594.0	False	1713.0	False	1753.0	False	1731.0	False	1622.0	False	1470.0
CP003496.1_prot_D7S_02009_1845	glycine betaine	False	946.0	False	1645.0	True	1763.0	True	1668.0	False	1922.0	False	1711.0	False	1722.0
CP003496.1_prot_D7S_02010_1846	NlpB protein	True	207.0	False	986.0	False	1007.0	True	1053.0	True	819.0	True	1043.0	True	838.0
CP003496.1_prot_D7S_02011_1847	dihydrodipicolinate synthase	True	631.0	True	1821.0	True	1711.0	True	1690.0	True	1527.0	True	1480.0	True	1544.0
CP003496.1_prot_D7S_02012_1848	peroxiredoxin Q	False	1306.0	False	1071.0	False	1104.0	False	1011.0	False	1038.0	False	1192.0	False	1041.0
CP003496.1_prot_D7S_02014_1850	TypA protein	False	1236.0	False	878.0	False	732.0	False	679.0	False	721.0	False	551.0	False	648.0
CP003496.1_prot_D7S_02015_1851	glutamine synthetase, type I	True	694.0	False	1698.0	False	1722.0	True	1737.0	True	1842.0	True	1564.0	True	1543.0
CP003496.1_prot_D7S_02016_1852	protein YegH	False	547.0	False	1837.0	False	1914.0	False	1876.0	False	1826.0	False	1927.0	False	1952.0
CP003496.1_prot_D7S_02017_1853	DNA mismatch repair protein	False	828.0	False	1290.0	False	1317.0	False	1287.0	False	1248.0	False	1387.0	False	1561.0
CP003496.1_prot_D7S_02018_1854	methylated-DNA--protein-cysteine methyltransferase	False	47.0	False	612.0	False	670.0	False	593.0	False	434.0	False	258.0	False	506.0
CP003496.1_prot_D7S_02019_1855	FadL protein	True	534.0	False	1785.0	False	1768.0	True	1637.0	True	1736.0	False	1695.0	True	1768.0
CP003496.1_prot_D7S_02020_1856	DNA mismatch repair protein	False	1920.0	False	199.0	False	169.0	False	155.0	False	128.0	False	76.0	False	82.0
CP003496.1_prot_D7S_02021_1857	UDP-N-acetylglucosamine 1-carboxyvinyltransferase	False	443.0	False	1915.0	False	1844.0	False	1881.0	False	1944.0	False	1844.0	False	1820.0
CP003496.1_prot_D7S_02022_1858	BolA protein	False	1976.0	False	35.0	False	66.0	False	80.0	False	129.0	False	104.0	False	228.0
CP003496.1_prot_D7S_02023_1859	anti-sigma factor B antagonist	False	1926.0	False	93.0	False	224.0	False	297.0	False	276.0	False	335.0	False	346.0
CP003496.1_prot_D7S_02024_1860	ABC transporter	True	1138.0	True	1144.0	True	1139.0	True	1153.0	True	1171.0	True	1171.0	True	973.0
CP003496.1_prot_D7S_02025_1861	conserved ABC-type transport system protein, periplasmic component	False	1344.0	False	944.0	False	967.0	False	998.0	False	970.0	False	934.0	False	1074.0
CP003496.1_prot_D7S_02026_1862	conserved ABC-type transport system protein, permease component	False	867.0	False	1653.0	False	1565.0	False	1509.0	False	1694.0	False	1261.0	False	1411.0
CP003496.1_prot_D7S_02027_1863	conserved ABC-type transport system protein, ATPase component	False	754.0	False	1467.0	False	1629.0	False	1616.0	False	1674.0	False	1699.0	False	1898.0
CP003496.1_prot_D7S_02029_1865	hypothetical protein	False	1210.0	False	1208.0	False	1091.0	False	1110.0	False	1046.0	False	1227.0	False	1176.0
CP003496.1_prot_D7S_02030_1866	lipopolysaccharide transport periplasmic protein LptA	True	302.0	True	500.0	True	564.0	True	564.0	True	599.0	False	647.0	True	375.0
CP003496.1_prot_D7S_02031_1867	ABC transporter ATP-binding protein	False	560.0	False	1643.0	False	1898.0	False	1911.0	False	1771.0	False	1799.0	False	1742.0
CP003496.1_prot_D7S_02032_1868	nitrogen regulatory IIA protein	False	1261.0	False	807.0	False	977.0	False	940.0	False	852.0	False	688.0	False	1113.0
CP003496.1_prot_D7S_02033_1869	ATPase	False	1412.0	False	951.0	False	1025.0	False	1073.0	False	1186.0	False	1160.0	False	922.0
CP003496.1_prot_D7S_02034_1870	exodeoxyribonuclease VII, large subunit	False	3.0	False	1619.0	False	1610.0	False	1644.0	False	1374.0	False	1334.0	False	1392.0
CP003496.1_prot_D7S_02035_1871	exodeoxyribonuclease VII large subunit	False	1789.0	False	519.0	False	498.0	False	508.0	False	448.0	False	630.0	False	160.0
CP003496.1_prot_D7S_02036_1872	protein YfjF	False	84.0	False	155.0	False	139.0	False	126.0	False	86.0	False	42.0	False	37.0
CP003496.1_prot_D7S_02037_1873	lipid transport protein	False	1567.0	False	524.0	False	632.0	False	784.0	False	754.0	False	558.0	False	700.0
CP003496.1_prot_D7S_02038_1874	integral membrane protein	False	1581.0	False	827.0	False	914.0	False	850.0	False	955.0	False	814.0	False	969.0
CP003496.1_prot_D7S_02040_1876	P4 lipoprotein	True	1320.0	False	947.0	False	809.0	False	725.0	False	749.0	False	833.0	False	749.0
CP003496.1_prot_D7S_02041_1877	high-affinity zinc uptake system protein ZnuA	True	1592.0	True	376.0	False	459.0	True	359.0	True	441.0	True	492.0	True	288.0
CP003496.1_prot_D7S_02042_1878	ThiF family protein	False	872.0	False	1775.0	False	1703.0	False	1770.0	False	1836.0	False	1634.0	False	1711.0
CP003496.1_prot_D7S_02043_1879	membrane-bound lytic murein transglycosyllase A	True	471.0	False	1773.0	False	1850.0	False	1819.0	False	1866.0	False	1938.0	False	1657.0
CP003496.1_prot_D7S_02045_1880	UDP-N-acetylmuramate:L-alanyl-gamma-D-glutamyl-meso-diaminopimelate ligase	False	511.0	False	1891.0	False	1837.0	False	1784.0	False	1911.0	False	1761.0	False	1831.0
CP003496.1_prot_D7S_02046_1881	fructose-1,6-bisphosphatase	False	1155.0	False	1042.0	False	1197.0	False	1083.0	False	1273.0	False	1210.0	False	956.0
CP003496.1_prot_D7S_02047_1882	gamma-glutamyl phosphate reductase	False	962.0	False	1518.0	False	1412.0	False	1430.0	False	1406.0	False	1163.0	False	1253.0
CP003496.1_prot_D7S_02049_1884	bicyclomycin/multidrug efflux system	False	726.0	False	1538.0	False	1556.0	False	1599.0	False	1739.0	False	1525.0	False	1451.0
CP003496.1_prot_D7S_02050_1885	glutamate-5-semialdehyde dehydrogenase	False	1419.0	False	1111.0	False	987.0	False	979.0	False	1021.0	False	1013.0	False	1080.0
CP003496.1_prot_D7S_02051_1886	hypothetical protein	False	328.0	False	61.0	False	60.0	False	145.0	True	122.0	True	37.0	True	271.0
CP003496.1_prot_D7S_02052_1887	ferric transporter ATP-binding subunit	False	1892.0	False	234.0	False	395.0	False	324.0	False	423.0	False	274.0	False	237.0
CP003496.1_prot_D7S_02053_1888	binding-protein-dependent transport systems inner membrane component	False	1456.0	True	734.0	True	801.0	True	771.0	False	798.0	True	1027.0	False	591.0
CP003496.1_prot_D7S_02054_1889	extracellular solute-binding protein	True	1500.0	False	843.0	False	999.0	True	1066.0	True	946.0	True	985.0	True	600.0
CP003496.1_prot_D7S_02055_1890	cystathionine beta-lyase	True	1921.0	False	213.0	True	425.0	True	457.0	True	655.0	True	525.0	True	484.0
CP003496.1_prot_D7S_02056_1891	uridine kinase	False	1295.0	False	883.0	False	1188.0	False	1170.0	False	1168.0	False	1134.0	False	1092.0
CP003496.1_prot_D7S_02057_1892	deoxycytidine triphosphate deaminase	False	1034.0	False	1308.0	False	1182.0	False	1238.0	False	1128.0	False	1304.0	False	1272.0
CP003496.1_prot_D7S_02058_1893	sugar efflux transporter	False	1374.0	False	1126.0	False	1062.0	False	1092.0	False	1023.0	True	1029.0	False	1204.0
CP003496.1_prot_D7S_02059_1894	sugar efflux transporter B	False	1098.0	False	1236.0	False	1234.0	False	1338.0	False	1595.0	False	1360.0	False	1280.0
CP003496.1_prot_D7S_02060_1895	GTP-binding protein EngA	False	1163.0	False	1224.0	False	1006.0	False	912.0	False	943.0	False	939.0	False	1070.0
CP003496.1_prot_D7S_02061_1896	curved DNA-binding protein	False	181.0	True	1136.0	True	1263.0	True	1200.0	False	1206.0	False	1161.0	False	1324.0
CP003496.1_prot_D7S_02062_1897	bacterial regulatory protein, MerR family	False	1955.0	False	130.0	False	94.0	False	87.0	False	75.0	False	114.0	False	163.0
CP003496.1_prot_D7S_02063_1898	adenylosuccinate synthetase	False	389.0	False	1925.0	False	1942.0	False	1886.0	False	1945.0	False	1841.0	False	1966.0
CP003496.1_prot_D7S_02064_1899	methyltransferase, putative	False	586.0	False	1901.0	False	1865.0	False	1535.0	False	1858.0	False	1995.0	True	1968.0
CP003496.1_prot_D7S_02065_1900	sodium/proline symporter	False	834.0	False	1726.0	False	1716.0	False	1853.0	False	1914.0	False	1718.0	False	1698.0
CP003496.1_prot_D7S_02066_1901	ribonuclease, Rne/Rng family	False	18.0	False	1431.0	False	1135.0	True	1137.0	False	508.0	False	981.0	False	546.0
CP003496.1_prot_D7S_02067_1902	glutaredoxin, GrxB family	False	39.0	False	1124.0	False	1167.0	False	1156.0	False	1073.0	False	842.0	False	879.0
CP003496.1_prot_D7S_02068_1903	transcriptional regulator, Sir2 family	False	412.0	False	1970.0	False	1904.0	False	1947.0	False	1970.0	False	1971.0	False	1694.0
CP003496.1_prot_D7S_02072_1904	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase	False	1463.0	False	897.0	False	868.0	False	905.0	False	689.0	False	746.0	False	791.0
CP003496.1_prot_D7S_02073_1905	cystathionine beta-lyase	False	495.0	False	1917.0	False	1747.0	False	1756.0	False	1689.0	False	1818.0	False	1843.0
